"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"3086","sp|P02992|EFTU_YEAST","C3-C1",-0.0327198322011837,0.0445422432036367,-0.734579802180062,8,0.483568530958096,0.844935234105322,NA,0,0
"3087","sp|P02994|EF1A_YEAST","C3-C1",-0.0435230278949554,0.0520066421389492,-0.836874408824018,8,0.426953322858879,0.830022146401511,NA,0,0
"3088","sp|P03871|REP1_YEAST","C3-C1",-0.127955467074707,0.105129482240772,-1.21712258395469,8,0.258240625712012,0.747398446053752,NA,0,0
"3089","sp|P03872|REP2_YEAST","C3-C1",-0.0759785336621814,0.0979970080564454,-0.775314830208065,8,0.460454999569324,0.838994355786445,NA,0,0
"3090","sp|P03874|CBP2_YEAST","C3-C1",0.180351128257908,0.12777958245325,1.41142367814429,8,0.195807418708495,0.71177858109538,NA,0,0
"3091","sp|P03965|CARB_YEAST","C3-C1",-0.0310914929496428,0.039061428520526,-0.795964052704955,8,0.449024753644897,0.836296684287206,NA,0,0
"3092","sp|P04037|COX4_YEAST","C3-C1",-0.0208711580173697,0.114022589978419,-0.183044061894402,8,0.859317321825526,0.965334052078992,NA,0,0
"3093","sp|P04046|PUR1_YEAST","C3-C1",-0.0298917743966249,0.0592764588183214,-0.504277330200195,8,0.627659139971681,0.894081984326719,NA,0,0
"3094","sp|P04050|RPB1_YEAST","C3-C1",-0.0620130366910243,0.0511380708696636,-1.2126588984766,8,0.259852003806042,0.748591978141933,NA,0,0
"3095","sp|P04051|RPC1_YEAST","C3-C1",-0.0290715770629407,0.0465284580091347,-0.624812820086004,8,0.549495248722314,0.867498047728713,NA,0,0
"3096","sp|P04076|ARLY_YEAST","C3-C1",-0.0639796314445491,0.0622481735081085,-1.02781540146258,8,0.334107229684459,0.781563048110401,NA,0,0
"3097","sp|P04147|PABP_YEAST","C3-C1",-0.109736744274327,0.0622610438247816,-1.76252657413123,8,0.11599957514214,0.656364600227519,NA,0,0
"3098","sp|P04161|PUR3_YEAST","C3-C1",-0.380081521194496,0.157880824390683,-2.40739508842421,8,0.0426813350394113,0.574220130399567,NA,0,0
"3099","sp|P04456|RL25_YEAST","C3-C1",-0.15651062226892,0.0772942826551398,-2.02486674166077,8,0.0774716685888488,0.623077817997644,NA,0,0
"3100","sp|P04650|RL39_YEAST","C3-C1",-0.0437547015332369,0.109687875325689,-0.398901896889871,8,0.700401557555857,0.917271974161674,NA,0,0
"3101","sp|P04710|ADT1_YEAST","C3-C1",-0.206139352372532,0.0392829332517368,-5.24755498912287,8,0.000776135186910665,0.201875480551192,NA,0,0
"3102","sp|P04786|TOP1_YEAST","C3-C1",-0.16312059465271,0.0758022235054605,-2.15192361264917,8,0.0635844616640275,0.60357979895815,NA,0,0
"3103","sp|P04801|SYTC_YEAST","C3-C1",-0.0914471834000131,0.0510879303405958,-1.78999585206032,8,0.11124022976395,0.65460088716285,NA,0,0
"3104","sp|P04802|SYDC_YEAST","C3-C1",-0.109014209677027,0.0328901209146645,-3.31449707831332,8,0.0106267887089047,0.397127029899437,NA,0,0
"3105","sp|P04803|SYWM_YEAST","C3-C1",1.22424693340853,0.881091676451374,1.38946600691908,8,0.202138706134094,0.716798469590584,NA,0,0
"3106","sp|P04806|HXKA_YEAST","C3-C1",0.192883624326869,0.0991416791575412,1.9455351771919,8,0.0875942869531467,0.626827202381029,NA,0,0
"3107","sp|P04807|HXKB_YEAST","C3-C1",0.0494668886035151,0.0478537947724645,1.03370879652743,8,0.331506686811191,0.780222244471742,NA,0,0
"3108","sp|P04819|DNLI1_YEAST","C3-C1",-0.00930625437884334,0.0544576940899762,-0.170889615037084,8,0.868553659914912,0.966240048984784,NA,0,0
"3109","sp|P04821|CDC25_YEAST","C3-C1",0.126724560313668,0.10275424153289,1.2332781442711,8,0.252477639800249,0.743370542352862,NA,0,0
"3110","sp|P04840|VDAC1_YEAST","C3-C1",-0.066500093114446,0.0615275269299933,-1.08081856093632,8,0.311279937756726,0.771680417602375,NA,0,0
"3111","sp|P05030|PMA1_YEAST","C3-C1",0.0114515304633421,0.14720823268553,0.0777913724961644,8,0.939904484815566,0.984460510566338,NA,0,0
"3112","sp|P05066|PHR_YEAST","C3-C1",-1.0731689769818,0.697984992347011,-1.53752442924771,8,0.16272158400128,0.698719233782548,NA,0,0
"3113","sp|P05317|RLA0_YEAST","C3-C1",-0.068692297344892,0.0483258264937099,-1.42144071460077,8,0.192977185195289,0.71177858109538,NA,0,0
"3114","sp|P05319|RLA2_YEAST","C3-C1",0.479540881428456,0.140256683906012,3.41902337966156,8,0.00910105552550222,0.37903847662057,NA,0,0
"3115","sp|P05373|HEM2_YEAST","C3-C1",0.0713490427262237,0.0496266955488382,1.43771496242397,8,0.188455567290308,0.71177858109538,NA,0,0
"3116","sp|P05374|CHO2_YEAST","C3-C1",-0.0649734706691884,0.0519017583020331,-1.2518549042421,8,0.245983801746459,0.740200864868119,NA,0,0
"3117","sp|P05375|PEM2_YEAST","C3-C1",-0.144781817511344,0.247874956506591,-0.584092154979336,8,0.575253986844094,0.877883840022534,NA,0,0
"3118","sp|P05453|ERF3_YEAST","C3-C1",0.0164468981291558,0.0475588357171659,0.345822135490576,8,0.73839465063238,0.928552493010366,NA,0,0
"3119","sp|P05626|ATPF_YEAST","C3-C1",0.0783577763787079,0.0767574446615411,1.02084920523636,8,0.337201411823222,0.784321798741896,NA,0,0
"3120","sp|P05694|METE_YEAST","C3-C1",-0.0522604977820432,0.0429354747162124,-1.21718690960018,8,0.258217464967547,0.747398446053752,NA,0,0
"3121","sp|P05738|RL9A_YEAST","C3-C1",0.693842180080703,0.165344177245298,4.1963508581941,8,0.0030114945530193,0.321444312417848,NA,0,0
"3122","sp|P05739|RL6B_YEAST","C3-C1",-0.24506932837234,0.0709728901555406,-3.45299913580043,8,0.00865649868960561,0.374331736191945,NA,0,0
"3123","sp|P05745|RL36A_YEAST","C3-C1",-0.431958704740537,0.300029670687242,-1.4397199575332,8,0.187905004748521,0.71177858109538,NA,0,0
"3124","sp|P05748|RL15A_YEAST","C3-C1",-0.186278717083366,0.150076289955846,-1.24122682629062,8,0.249681730054801,0.740997861658528,NA,0,0
"3125","sp|P05749|RL22A_YEAST","C3-C1",1.09161786888278,0.269240393918128,4.0544357144817,8,0.00366159699109492,0.321444312417848,NA,0,0
"3126","sp|P05750|RS3_YEAST","C3-C1",-0.0682407310474393,0.0346544129138358,-1.96917867912268,8,0.0844508676027771,0.625506183247542,NA,0,0
"3127","sp|P05756|RS13_YEAST","C3-C1",-0.0643679770879994,0.0736857907750528,-0.873546669051856,8,0.407820917323899,0.823622429832612,NA,0,0
"3128","sp|P05759|RS27A_YEAST","C3-C1",-0.237884367289624,0.0767362093830653,-3.1000276036846,8,0.0146651517951231,0.418236832603133,NA,0,0
"3129","sp|P05986|KAPC_YEAST","C3-C1",-0.0565337865045599,0.0875498190788889,-0.645732762207295,8,0.536530116956502,0.858980193672364,NA,0,0
"3130","sp|P06100|NOT2_YEAST","C3-C1",-0.0117969469095485,0.143961024337059,-0.0819454221298681,8,0.936703256114026,0.983830405333521,NA,0,0
"3131","sp|P06101|CDC37_YEAST","C3-C1",-0.00718561827809343,0.051113287278744,-0.140582198106472,8,0.891675265422913,0.97039815583119,NA,0,0
"3132","sp|P06102|NOT3_YEAST","C3-C1",-0.124596956369614,0.136898746761818,-0.910139495918052,8,0.389347076504805,0.811049485619353,NA,0,0
"3133","sp|P06103|EIF3B_YEAST","C3-C1",-0.0801119926336885,0.0833951377494957,-0.960631456408536,8,0.364868370593884,0.795242164001523,NA,0,0
"3134","sp|P06105|SC160_YEAST","C3-C1",-0.0305978786224843,0.0282039252380427,-1.08488014927839,8,0.309582491917661,0.770646548548322,NA,0,0
"3135","sp|P06168|ILV5_YEAST","C3-C1",0.0631624839943235,0.0407928462937645,1.54837158308265,8,0.16012376496641,0.698192230269383,NA,0,0
"3136","sp|P06169|PDC1_YEAST","C3-C1",0.264925395623166,0.0475028996549127,5.57703629773614,8,0.000524113707943918,0.173965623665073,NA,0,0
"3137","sp|P06174|HEM4_YEAST","C3-C1",0.110039847298753,0.0696170459299855,1.58064516856147,8,0.152614624251783,0.686632338860434,NA,0,0
"3138","sp|P06197|PIS_YEAST","C3-C1",0.0544167560572046,0.096531881897305,0.563717965377445,8,0.588395027896646,0.879107477513893,NA,0,0
"3139","sp|P06208|LEU1_YEAST","C3-C1",0.0109266484906924,0.0768501405627751,0.142181242749542,8,0.89045237759527,0.97039815583119,NA,0,0
"3140","sp|P06242|KIN28_YEAST","C3-C1",0.0408733775759471,0.207615421870741,0.196870623615785,8,0.84883835490994,0.962892934832691,NA,0,0
"3141","sp|P06244|KAPA_YEAST","C3-C1",-0.0216481938489274,0.271029553889104,-0.0798739234828429,8,0.938299462600918,0.984203459059339,NA,0,0
"3142","sp|P06245|KAPB_YEAST","C3-C1",0.0107767269035217,0.133200568792953,0.0809060126482871,8,0.937504142125849,0.983989264290896,NA,0,0
"3143","sp|P06633|HIS7_YEAST","C3-C1",-0.130911435290013,0.074609219578897,-1.7546281281173,8,0.117403043011421,0.656364600227519,NA,0,0
"3144","sp|P06634|DED1_YEAST","C3-C1",0.0461282430534168,0.0723130089532719,0.637896883577677,8,0.541364773242986,0.861756388072419,NA,0,0
"3145","sp|P06701|SIR3_YEAST","C3-C1",0.171597931295719,0.403059800416925,0.425738143864057,8,0.681520878942565,0.910917032640777,NA,0,0
"3146","sp|P06704|CDC31_YEAST","C3-C1",-0.125276520956737,0.173914185819606,-0.720335264005901,8,0.491826420695387,0.844935234105322,NA,0,0
"3147","sp|P06738|PHSG_YEAST","C3-C1",0.0570534571172959,0.0473510169450251,1.20490457857611,8,0.262671062322533,0.748591978141933,NA,0,0
"3148","sp|P06773|DCTD_YEAST","C3-C1",-0.112192051302191,0.763403787689128,-0.146962921996763,8,0.88679740793642,0.970124956206557,NA,0,0
"3149","sp|P06775|HIP1_YEAST","C3-C1",-0.373307801930176,0.274545158487966,-1.35973187065522,8,0.210995784230922,0.72212529093554,NA,0,0
"3150","sp|P06776|PDE2_YEAST","C3-C1",-0.0947690442218779,0.308690683343073,-0.307003253857692,8,0.766680158627747,0.945462977195993,NA,0,0
"3151","sp|P06779|RAD7_YEAST","C3-C1",1.2258757056379,1.42032980903719,0.863092288733202,8,0.413212068484567,0.827434519539686,NA,0,0
"3152","sp|P06780|RHO1_YEAST","C3-C1",0.175236161710806,0.15656182740402,1.11927769761268,8,0.295499160860921,0.763568164546484,NA,0,0
"3153","sp|P06781|RHO2_YEAST","C3-C1",0.283599448999563,0.129099100199945,2.19675775090866,8,0.0592929262228825,0.601393268050952,NA,0,0
"3154","sp|P06782|SNF1_YEAST","C3-C1",0.118467068575759,0.0626684410749257,1.89037841924488,8,0.0953703495794556,0.63052907382779,NA,0,0
"3155","sp|P06785|TYSY_YEAST","C3-C1",-0.119539452690293,0.130855762840182,-0.913520735317481,8,0.387671194729395,0.811049485619353,NA,0,0
"3156","sp|P06786|TOP2_YEAST","C3-C1",-0.0638529853451843,0.0504382340937408,-1.26596393574192,8,0.241145717324649,0.735834764457372,NA,0,0
"3157","sp|P06787|CALM_YEAST","C3-C1",0.0915119857691716,0.0511900094980731,1.78769229907285,8,0.111632180706992,0.65460088716285,NA,0,0
"3158","sp|P06839|RAD3_YEAST","C3-C1",0.386585308294365,0.233221958550609,1.65758537788146,8,0.135989138920868,0.666519692910101,NA,0,0
"3159","sp|P06844|SPT3_YEAST","C3-C1",0.133021621044819,0.341747550517061,0.389239427886339,8,0.707255128370593,0.919420619713107,NA,0,0
"3160","sp|P07143|CY1_YEAST","C3-C1",-0.0884268349397166,0.113307580226156,-0.780414114953486,8,0.457614324136486,0.838285462379346,NA,0,0
"3161","sp|P07149|FAS1_YEAST","C3-C1",0.0260554291956805,0.0170309896030472,1.52988345380814,8,0.164574271744908,0.698719233782548,NA,0,0
"3162","sp|P07170|KAD2_YEAST","C3-C1",-0.0775923064194467,0.0491427140914702,-1.57891780814187,8,0.153008299337653,0.686632338860434,NA,0,0
"3163","sp|P07172|HIS8_YEAST","C3-C1",-0.0310851201550121,0.121241031544884,-0.256391089377232,8,0.804118980023998,0.951419104319221,NA,0,0
"3164","sp|P07213|TOM70_YEAST","C3-C1",-0.0363927059642793,0.0344483649796406,-1.05644218486967,8,0.321621874105043,0.775735712427909,NA,0,0
"3165","sp|P07244|PUR2_YEAST","C3-C1",-0.00373486121363634,0.0405268941409067,-0.0921575978818095,8,0.928838796259899,0.982932039342908,NA,0,0
"3166","sp|P07245|C1TC_YEAST","C3-C1",-0.0664885256679323,0.0295824943395003,-2.24756320088779,8,0.0547751940116865,0.601393268050952,NA,0,0
"3167","sp|P07246|ADH3_YEAST","C3-C1",0.00145448282699964,0.0588791560750912,0.0247028477300977,8,0.980897051636606,0.995205002927628,NA,0,0
"3168","sp|P07251|ATPA_YEAST","C3-C1",-0.0541201329599968,0.0652197895524117,-0.829811523947114,8,0.430709085600606,0.83351533713635,NA,0,0
"3169","sp|P07253|CBP6_YEAST","C3-C1",0.0563600343326551,0.244026549924124,0.230958616388993,8,0.823144120105871,0.959479424734403,NA,0,0
"3170","sp|P07256|QCR1_YEAST","C3-C1",-0.0716940915497286,0.0454784788966302,-1.57643996213428,8,0.153574624587181,0.686632338860434,NA,0,0
"3171","sp|P07257|QCR2_YEAST","C3-C1",-0.0534671954574996,0.0549549968246689,-0.972926913781543,8,0.359084726762447,0.793514066376922,NA,0,0
"3172","sp|P07258|CARA_YEAST","C3-C1",-0.150710971944634,0.189166306936686,-0.796711498919714,8,0.448614644994096,0.836296684287206,NA,0,0
"3173","sp|P07259|PYR1_YEAST","C3-C1",-0.0283405471015337,0.0457973324155374,-0.618825281009571,8,0.553239850253483,0.867526831994074,NA,0,0
"3174","sp|P07260|IF4E_YEAST","C3-C1",-0.220341307476198,0.116511048295016,-1.89116234640919,8,0.0952553391801592,0.63052907382779,NA,0,0
"3175","sp|P07262|DHE4_YEAST","C3-C1",0.0440310725517869,0.0655774166695481,0.671436521716986,8,0.520855041725554,0.854541035936723,NA,0,0
"3176","sp|P07263|SYH_YEAST","C3-C1",-0.0123261912097015,0.0400605895884797,-0.307688711931644,8,0.766177303298656,0.945462167584603,NA,0,0
"3177","sp|P07264|LEUC_YEAST","C3-C1",-0.00413211438161019,0.0198205382037615,-0.208476396510061,8,0.840067021531254,0.962210750836448,NA,0,0
"3178","sp|P07266|MRS1_YEAST","C3-C1",0.10668348650984,0.261777848955388,0.407534430187868,8,0.6943030942887,0.916552754649758,NA,0,0
"3179","sp|P07267|CARP_YEAST","C3-C1",0.141268783327807,0.0437836206094664,3.22652127351167,8,0.0121200466877711,0.407637570265368,NA,0,0
"3180","sp|P07269|PHO2_YEAST","C3-C1",0.0453513215112432,0.706961662222234,0.0641496193282784,8,0.950425058848202,0.986235364764086,NA,0,0
"3181","sp|P07270|PHO4_YEAST","C3-C1",0.314124467988532,0.265457553743963,1.18333218835998,8,0.270646508897997,0.751582216340918,NA,0,0
"3182","sp|P07271|PIF1_YEAST","C3-C1",0.253418611474673,0.340176280190774,0.7449626156549,8,0.477606406917394,0.844678595269492,NA,0,0
"3183","sp|P07273|TFS2_YEAST","C3-C1",-0.184056025116469,0.132017178949209,-1.39418238278885,8,0.200763924584737,0.716798469590584,NA,0,0
"3184","sp|P07274|PROF_YEAST","C3-C1",-0.0532791633712515,0.257767606063659,-0.20669456563946,8,0.84141217188317,0.962210750836448,NA,0,0
"3185","sp|P07275|PUT2_YEAST","C3-C1",-0.0795655181654269,0.047044863585368,-1.69126897394541,8,0.129248815985534,0.666193902975024,NA,0,0
"3186","sp|P07276|RAD2_YEAST","C3-C1",-0.510281231366763,0.657008496087939,-0.776673717927787,8,0.4596968478281,0.83875970968997,NA,0,0
"3187","sp|P07277|KIME_YEAST","C3-C1",-0.0144255643641042,0.0353905151379173,-0.407611031031551,8,0.694249084593888,0.916552754649758,NA,0,0
"3188","sp|P07278|KAPR_YEAST","C3-C1",-0.0723921170125797,0.0909699894830552,-0.795780206460989,8,0.449125665355963,0.836296684287206,NA,0,0
"3189","sp|P07283|PMM_YEAST","C3-C1",-0.0608952886921221,0.060784669129545,-1.00181985958238,8,0.345765833124841,0.791522798719443,NA,0,0
"3190","sp|P07284|SYSC_YEAST","C3-C1",-0.0208239190394796,0.0481360447047056,-0.432605528086605,8,0.676726764995689,0.910917032640777,NA,0,0
"3191","sp|P07285|TRPD_YEAST","C3-C1",0.0792775372290358,0.0605455860271456,1.30938590954412,8,0.226756677419657,0.734090892001335,NA,0,0
"3192","sp|P07342|ILVB_YEAST","C3-C1",0.0539436341258376,0.0399991403592377,1.34861983636054,8,0.21439093529948,0.724287233428042,NA,0,0
"3193","sp|P07347|ARD1_YEAST","C3-C1",-0.0148843234216494,0.101260287946727,-0.146990727791334,8,0.886776162371769,0.970124956206557,NA,0,0
"3194","sp|P07560|SEC4_YEAST","C3-C1",-0.0816839922948363,0.0458093596139435,-1.7831288842111,8,0.112412489552047,0.65460088716285,NA,0,0
"3195","sp|P07702|LYS2_YEAST","C3-C1",-0.0501962597842737,0.0597136163559562,-0.840616644033933,8,0.424972627454081,0.830022146401511,NA,0,0
"3196","sp|P07703|RPAC1_YEAST","C3-C1",-0.108412956736825,0.0476055710673017,-2.27731658934535,8,0.0522898769145237,0.601393268050952,NA,0,0
"3197","sp|P07806|SYV_YEAST","C3-C1",-0.0139812396598664,0.0502614177064594,-0.278170419734691,8,0.787935775136394,0.949463458556886,NA,0,0
"3198","sp|P07807|DYR_YEAST","C3-C1",-0.190525823081936,0.100730920500883,-1.89143335665503,8,0.095215609936643,0.63052907382779,NA,0,0
"3199","sp|P07834|CDC4_YEAST","C3-C1",-2.08725491065358,1.28205808637957,-1.62805018963519,8,0.14216438581017,0.677687552515565,NA,0,0
"3200","sp|P07884|MOD5_YEAST","C3-C1",0.182624451194891,0.999119405644631,0.182785410996058,8,0.859513640075644,0.965334052078992,NA,0,0
"3201","sp|P07991|OAT_YEAST","C3-C1",-0.0315104295714796,0.0311835933601255,-1.01048103108515,8,0.341847366147644,0.789789456557275,NA,0,0
"3202","sp|P08004|CHS1_YEAST","C3-C1",-0.0444198779414298,0.121664552697318,-0.365101230856776,8,0.724499671212166,0.923782857944071,NA,0,0
"3203","sp|P08018|PBS2_YEAST","C3-C1",0.192754391355439,0.255508779065036,0.754394397174026,8,0.472232270475962,0.844678595269492,NA,0,0
"3204","sp|P08067|UCRI_YEAST","C3-C1",-0.0292852881176662,0.0605987678432006,-0.483265405551511,8,0.641855991451558,0.897654673472119,NA,0,0
"3205","sp|P08417|FUMH_YEAST","C3-C1",-0.0757482144558703,0.0515061049195974,-1.47066477991523,8,0.179586021860374,0.710869598877341,NA,0,0
"3206","sp|P08425|SYFM_YEAST","C3-C1",-0.233195357397509,0.604343957114951,-0.385865291862517,8,0.70965514348635,0.919420619713107,NA,0,0
"3207","sp|P08456|PSS_YEAST","C3-C1",0.0252961652039835,0.0726242709052144,0.348315582224554,8,0.736591649785084,0.927854081785964,NA,0,0
"3208","sp|P08466|NUC1_YEAST","C3-C1",0.0880888835197318,0.0949883379580352,0.927365247285919,8,0.380864188210988,0.807336062825393,NA,0,0
"3209","sp|P08518|RPB2_YEAST","C3-C1",-0.0673337936882497,0.0692955563671326,-0.971689920945445,8,0.35966346186625,0.793514066376922,NA,0,0
"3210","sp|P08524|FPPS_YEAST","C3-C1",-0.109459066594136,0.0495599775634406,-2.20861816279114,8,0.0582063245184621,0.601393268050952,NA,0,0
"3211","sp|P08525|QCR8_YEAST","C3-C1",0.335918021131159,0.608852922896797,0.551722769980195,8,0.596208816862261,0.88058090096453,NA,0,0
"3212","sp|P08539|GPA1_YEAST","C3-C1",-0.0226682372129025,0.0883697494392617,-0.256515802712361,8,0.804026015971741,0.951419104319221,NA,0,0
"3213","sp|P08566|ARO1_YEAST","C3-C1",-0.0831490160730677,0.0529833453594175,-1.56934250770725,8,0.155207329754056,0.689886324765828,NA,0,0
"3214","sp|P08678|CYAA_YEAST","C3-C1",0.0781446923935467,0.0648815773166406,1.20442035513684,8,0.262847934742878,0.748591978141933,NA,0,0
"3215","sp|P08679|CISY2_YEAST","C3-C1",-0.149811682666961,0.192185594487332,-0.779515671122977,8,0.45811396781325,0.838285462379346,NA,0,0
"3216","sp|P08964|MYO1_YEAST","C3-C1",-0.0764134790868364,0.116317273664269,-0.656940080175809,8,0.529660689660123,0.85607830456207,NA,0,0
"3217","sp|P09032|EI2BG_YEAST","C3-C1",-0.132854722334227,0.0715433251574682,-1.85698277291154,8,0.100394709950468,0.639778498989613,NA,0,0
"3218","sp|P09064|IF2B_YEAST","C3-C1",0.0156106558346321,0.0531695031312702,0.293601687344922,8,0.77653496722099,0.94819336255665,NA,0,0
"3219","sp|P09232|PRTB_YEAST","C3-C1",-0.287289229392915,0.0769044955232488,-3.73566236197552,8,0.00574094230876465,0.34074181114962,NA,0,0
"3220","sp|P09436|SYIC_YEAST","C3-C1",-0.0536098812041951,0.0495613197281089,-1.08168792716369,8,0.310915990240311,0.771680417602375,NA,0,0
"3221","sp|P09440|C1TM_YEAST","C3-C1",-0.0915538494550382,0.0406238890469682,-2.25369484810246,8,0.0542535853155732,0.601393268050952,NA,0,0
"3222","sp|P09457|ATPO_YEAST","C3-C1",-0.0392890279214044,0.0356506845107747,-1.10205535912024,8,0.302485296839889,0.765408792762982,NA,0,0
"3223","sp|P09547|SWI1_YEAST","C3-C1",0.305239758455734,0.433733281962301,0.703749910716476,8,0.501554697243272,0.847315980864071,NA,0,0
"3224","sp|P09620|KEX1_YEAST","C3-C1",-0.132983294186532,0.0753089974406745,-1.7658354075327,8,0.115416318952904,0.656364600227519,NA,0,0
"3225","sp|P09624|DLDH_YEAST","C3-C1",-0.076670112950014,0.0526722238003027,-1.45560804952331,8,0.183592148308886,0.710869598877341,NA,0,0
"3226","sp|P09733|TBA1_YEAST","C3-C1",0.00429376108997279,0.0877013301086005,0.0489589050092608,8,0.96215228796571,0.988606576942364,NA,0,0
"3227","sp|P09734|TBA3_YEAST","C3-C1",0.0393315092932641,0.0744491084880711,0.528300608187485,8,0.611627698019995,0.88665668412396,NA,0,0
"3228","sp|P09880|TRNL_YEAST","C3-C1",-0.00115972659687195,0.066787767965704,-0.017364356261576,8,0.986571200063146,0.995205002927628,NA,0,0
"3229","sp|P09938|RIR2_YEAST","C3-C1",0.0302911349346856,0.0416325680098393,0.727582668634005,8,0.487613648459753,0.844935234105322,NA,0,0
"3230","sp|P09950|HEM1_YEAST","C3-C1",0.0137351348183262,0.11690287894381,0.117491844019752,8,0.909366564727399,0.979967523689615,NA,0,0
"3231","sp|P09959|SWI6_YEAST","C3-C1",-0.0256522277281512,0.115787458493775,-0.221545822508318,8,0.830217948740861,0.96122098205489,NA,0,0
"3232","sp|P0C0W1|RS22A_YEAST","C3-C1",-0.0957412496003653,0.2436867632261,-0.3928865414472,8,0.704664856721078,0.919009272423396,NA,0,0
"3233","sp|P0C2H8|RL31A_YEAST","C3-C1",-0.143187178762003,0.303445692490639,-0.47187085631944,8,0.649621361549756,0.900472342666441,NA,0,0
